created_at,serial_number,manufacturer,contract_number,contract_rank,bank_code,itp,registration_number,legal_name,application,currency_code,mcc,ert,cb_version,timezone,reconciliation_number,reconciliation_code,credits_number,debits_number,debits_reversal_number,non_completed_number,credits_amount,debits_amount,debits_reversal_amount,transaction_count,pos_remittance_number,transfer_code,local_transaction_datetime,amount,authorization_number,authorization_code,type,aid,terminal_verification_results,rfut_code,rfut_label,message_to_initiator,error_fields,field_conversions,payment_facilitator,application_selection_indicator,selected_brand,audit_number,transaction_number,legal_infos_uuid,legal_infos_registration_number,legal_infos_head_office_registration_number,legal_infos_branch_number,legal_infos_normalized_address_l1,legal_infos_normalized_address_l2,legal_infos_normalized_address_l3,legal_infos_normalized_address_l4,legal_infos_normalized_address_l5,legal_infos_normalized_address_l6,legal_infos_normalized_address_l7,legal_infos_postal_code,legal_infos_business_postal_code,legal_infos_city_name,legal_infos_is_head_office,legal_infos_business_name,legal_infos_branch_business_sector_code,legal_infos_branch_business_sector_label,legal_infos_company_long_name,legal_infos_acronym,legal_infos_civility,legal_infos_forname,legal_infos_lastname,legal_infos_email,legal_infos_phone,legal_infos_head_office_branch_number,legal_infos_legal_nature_code,legal_infos_legal_nature_label,legal_infos_company_business_sector_code,legal_infos_company_business_sector_label,legal_infos_creation_date,legal_infos_update_date,date,time
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 15:42:00,10.0,,,DEBIT,A0000000041010,,,,,,,,,,19,19,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,15:42:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 15:33:00,16.0,,,DEBIT,A0000000421010,,,,,,,,,,18,18,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,15:33:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 15:31:00,3.0,,,DEBIT,A0000000421010,,,,,,,,,,17,17,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,15:31:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 15:29:00,6.0,,,DEBIT,A0000000421010,,,,,,,,,,16,16,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,15:29:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 15:23:00,10.0,,,DEBIT,A0000000421010,,,,,,,,,,15,15,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,15:23:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 15:18:00,10.0,,,DEBIT,A0000000421010,,,,,,,,,,14,14,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,15:18:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 15:10:00,10.0,,,DEBIT,A0000000421010,,,,,,,,,,13,13,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,15:10:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 14:57:00,10.0,,,DEBIT,A0000000421010,,,,,,,,,,12,12,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,14:57:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 14:54:00,10.0,,,DEBIT,A0000000421010,,,,,,,,,,11,11,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,14:54:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 14:50:00,6.0,,,DEBIT,A0000000421010,,,,,,,,,,10,10,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,14:50:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 14:42:00,10.0,,,DEBIT,A0000000421010,,,,,,,,,,9,9,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,14:42:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 14:36:00,10.0,,,DEBIT,A0000000421010,,,,,,,,,,7,7,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,14:36:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 14:34:00,13.0,,,DEBIT,A0000000421010,,,,,,,,,,6,6,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,14:34:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 14:31:00,5.0,,,DEBIT,A0000000421010,,,,,,,,,,5,5,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,14:31:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 14:23:00,6.0,,,DEBIT,A0000000421010,,,,,,,,,,4,4,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,14:23:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 11:00:00,8.0,,,DEBIT,A0000000421010,,,,,,,,,,3,3,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,11:00:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 10:54:00,10.0,,,DEBIT,A0000000421010,,,,,,,,,,2,2,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,10:54:00
2019-11-10 23:49:44.557536+00,CT81286581,SAGEM,2317379,901,10071,144000000000.0,22800000000000.0,DEPARTEMENT DE SEINE ET MARNE,CBCLESS,978,9405,10,CB5.5,,88866,RECONCILED_TOTALS_CORRECT,0,23,0,0,0,196.5,0,23,26,0,2019-10-11 10:07:00,10.0,,,DEBIT,A0000000421010,,,,,,,,,,1,1,9230bc9c-83b2-4849-9e1f-a485fdd98196,22800000000000.0,227700010.0,19.0,DEPARTEMENT DE SEINE ET MARNE,,,RUE DES SAINTS PERES,,77010 MELUN CEDEX,FRANCE,77000.0,77010.0,MELUN,True,,84.11Z,Administration publique gÃ©nÃ©rale,DEPARTEMENT DE SEINE ET MARNE,,,,,,,19.0,7220.0,DÃ©partement,84.11Z,Administration publique gÃ©nÃ©rale,01-03-1983,2018-09-29 00:00:00+00,2019-10-11,10:07:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 22:59:00,3.9,,,DEBIT,A0000000421010,,,,,,,,,,5,5,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,22:59:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 22:50:00,4.3,,,DEBIT,A0000000421010,,,,,,,,,,1,1,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,22:50:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 22:50:00,13.4,,,DEBIT,A0000000421010,,,,,,,,,,2,2,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,22:50:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 23:23:00,9.4,,,DEBIT,A0000000421010,,,,,,,,,,9,9,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,23:23:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 23:12:00,17.0,773536,0.0,DEBIT,A0000000031010,,,,,,,,,,8,8,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,23:12:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 22:56:00,11.0,570247,0.0,DEBIT,A0000000041010,Transaction exceeds floor limit,,,,,,,,,4,4,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,22:56:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 23:12:00,17.0,162264,0.0,DEBIT,A0000000031010,,,,,,,,,,7,7,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,23:12:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 22:56:00,8.0,,,DEBIT,A0000000421010,,,,,,,,,,3,3,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,22:56:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 23:01:00,5.7,,,DEBIT,A0000000421010,,,,,,,,,,6,6,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,23:01:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 23:49:00,12.3,,,DEBIT,A0000000421010,,,,,,,,,,14,14,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,23:49:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 23:48:00,18.4,611462,0.0,DEBIT,A0000000421010,,,,,,,,,,13,13,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,23:48:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 23:40:00,5.9,26143,0.0,DEBIT,A0000000421010,,,,,,,,,,12,12,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,23:40:00
2019-11-09 22:50:14.812214+00,WL82159494,SAGEM,8710814,1,12135,144000000000.0,47800000000000.0,LE BRIGHTON,CBCLESS,978,5812,10,CB5.2,,195434,RECONCILED_TOTALS_CORRECT,0,14,0,0,0,152.8,0,14,120,0,2019-09-11 23:33:00,11.0,806483,0.0,DEBIT,A0000000041010,Transaction exceeds floor limit,,,,,,,,,11,11,92e2c878-09c7-44ed-8983-9df8e43e1eec,47800000000000.0,477880645.0,23.0,LE BRIGHTON,,,33 RUE AUGUSTE COMTE,,21000 DIJON,FRANCE,21000.0,,DIJON,True,,56.10A,Restauration traditionnelle,LE BRIGHTON,,,,,,,23.0,5499.0,SociÃ©tÃ© Ã  responsabilitÃ© limitÃ©e (sans autre indication),56.10A,Restauration traditionnelle,15-11-2004,2018-09-29 00:00:00+00,2019-09-11,23:33:00
